id,song_spotify,artist_spotify,album,release_date,popularity
79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,Meet The Woo,2019-07-26,80
6cZH4rX1KTt1aJ3Ql6Ynja,Me and My Guitar,A Boogie Wit da Hoodie,Artist 2.0,2020-02-14,70
4PklAHGXT5ityno3IA8SKd,Go Stupid,Polo G,THE GOAT,2020-05-15,77
5e9aFSdnkQUrm5y8Dhw0qN,Might Not,Belly,Up For Days,2015-11-20,64
4MzhmCOgPB7xb87f1CXjlA,Thug Love,A Boogie Wit da Hoodie,Artist 2.0,2020-02-14,51
2p8IUWQDrpjuFltbdgLOag,After Hours,The Weeknd,After Hours,2020-03-20,83
38RIEav39FGi86jppxO0du,Ignorantes,Bad Bunny,YHLQMDLG,2020-02-29,70
0dIz1I7IwX5ardG47AHxCZ,Stain (feat. DaBaby),A Boogie Wit da Hoodie,Artist 2.0,2020-02-14,42
2o9LAypwGH4ctV0i9boo6d,Come Around Me,Justin Bieber,Changes,2020-02-14,65
18AIesWCXvIbXu8RqQw1E1,Cinderella Story,A Boogie Wit da Hoodie,Artist 2.0,2020-02-14,49
40qyPyljksBEqlNw5sW37T,Habitual,Justin Bieber,Changes,2020-02-14,59
5Py8zRKGkZvgHniVVtvNCN,All Around Me,Justin Bieber,Changes,2020-02-14,58
4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),Justin Bieber,Changes,2020-02-14,76
75dLEqanQTupF3dtP9exT5,Yikes,Nicki Minaj,Yikes,2020-02-07,63
0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,Khalid,Know Your Worth,2020-02-04,67
6wJYhPfqk3KGhHRG76WzOh,Blueberry Faygo,Lil Mosey,Blueberry Faygo,2020-02-07,74
2r8RwegunaKMYW4pDFEMKM,Run,Joji,Nectar,2020-09-24,70
5eEQCfq7MXQr6aHLNRUZLs,Keii,Anuel AA,Keii,2020-02-07,66
2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),Meek Mill,Championships,2018-11-30,78
2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),Meek Mill,Championships,2018-11-30,78
2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",2020-06-24,70
2sGF7DBXvL2GjkbG606m1G,No Judgement,Niall Horan,Heartbreak Weather,2020-03-13,59
1bRO28yzxgO3y3UmNR29TZ,"I Do It (ft. Big Sean, Lil Baby)",Lil Wayne,Funeral,2020-01-31,52
2slqvGLwzZZYsT4K4Y1GBC,Only The Young - Featured in Miss Americana,Taylor Swift,Only The Young (Featured in Miss Americana),2020-01-31,65
3AzjcOeAmA57TIOr9zF1ZW,Physical,Dua Lipa,Future Nostalgia,2020-03-27,75
5f9JYuHSIHjp6rggue13RS,Mahogany,Lil Wayne,Funeral,2020-01-31,51
3o0nkjyy6eZL5lZcEpvJec,King Of My City,A Boogie Wit da Hoodie,Artist 2.0,2020-02-14,50
7K8vPC3GPWafq2zXHuUGXz,Mama Mia,Lil Wayne,Funeral,2020-01-31,44
4y1GxT1XnufGddKkrFkbtC,Funeral,Lil Wayne,Funeral,2020-01-31,36
1jLVSavLHTeEixX6CIxqQR,Nice to meet you (feat. Central Cee),PinkPantheress,Heaven knows,2023-11-10,68
5VwwpU7KsLhgfbMEecedhJ,Get Me (feat. Kehlani),Justin Bieber,Changes,2020-02-14,57
06scTb0zbkxYNgpAB3J9fN,B.I.T.C.H.,Megan Thee Stallion,B.I.T.C.H.,2020-01-24,54
3XabMu0mJaQmrqz57UkEZI,Anyone,Demi Lovato,Dancing With The Devil…The Art of Starting Over,2021-04-02,52
0j2CNrgtalXRGIvHMO2vzh,Letter to Nipsey (feat. Roddy Ricch),Meek Mill,Letter To Nipsey (feat. Roddy Ricch),2020-01-27,49
5MwynWK9s4hlyKHqhkNn4A,Chasin' You,Morgan Wallen,If I Know Me,2018-04-27,81
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22,85
31JID2STTlLuFqXFWHyM8e,Homemade,Jake Owen,Greetings From...Jake,2019-03-29,61
7FsAFw1oZeTJUZmIzSh0cg,Underdog,Alicia Keys,ALICIA,2020-12-18,64
6TRt2bniIq0EIlrDlje7b8,First Man,Camila Cabello,Romance,2019-12-06,59
74D7JUfU6HYeMx4bZhsHnG,What If I Told You That I Love You,Ali Gatie,What If I Told You That I Love You,2020-01-24,54
53cGGBxGPaRjP0HVUESyW5,Catch,Brett Young,Ticket To L.A.,2018-12-07,60
6MYsrQZHJ6GeI7xeeVCwy8,Dive Bar,Tonight I'm Garth Brooks,Dive Bar,2023-05-04,12
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem,Music To Be Murdered By,2020-01-17,85
4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,Jonas Brothers,What A Man Gotta Do,2020-01-17,71
5SiZJoLXp3WOl3J4C8IK0d,Darkness,Eminem,Music To Be Murdered By,2020-01-17,59
0VSzREd1OjEWJ9tXoFHRQH,Those Kinda Nights (feat. Ed Sheeran),Eminem,Music To Be Murdered By,2020-01-17,62
0q2vG0UVuy6ajjcpkQHdZM,Unaccommodating (feat. Young M.A),Eminem,Music To Be Murdered By,2020-01-17,59
2hwOoMtWPtTSSn6WHV7Vp5,Blue World,Mac Miller,Circles,2020-01-17,73
4jXl6VtkFFKIt3ycUQc5LT,Circles,Mac Miller,Circles,2020-01-17,67
0GQ5bFTVFFKpwNPc7KwQnB,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,Music To Be Murdered By,2020-01-17,60
6wH3AP7b01vpzKYRJhreMy,Black Swan,BTS,Black Swan,2020-01-17,62
48KXAIruJ07kJVCWOGohMV,P*$$Y Fairy (OTW),Jhené Aiko,P*$$Y Fairy (OTW),2020-01-17,69
5CpsIb7SMFHjmAG8RvIWfq,Leaving Heaven (feat. Skylar Grey),Eminem,Music To Be Murdered By,2020-01-17,59
3WfSNAoj2D8C9noPSGZZFM,Complicated,Mac Miller,Circles,2020-01-17,62
2Yv2mHzr5AQavVdwQjEokV,Hand Me Downs,Mac Miller,Circles,2020-01-17,65
7ccTcabbJlCJiIqtrSSwBk,Premonition - Intro,Eminem,Music To Be Murdered By,2020-01-17,52
3R8CyhJfVjvgIROd5RSGhQ,I Can See,Mac Miller,Circles,2020-01-17,58
7Dj2wqPYXfSRFwa6qyOztr,In Too Deep,Eminem,Music To Be Murdered By,2020-01-17,56
3Qa944OTMZkg8DHjET8JQv,Woods,Mac Miller,Circles,2020-01-17,67
1OuN92HcVG6NVpWbeESNB3,Everybody,Mac Miller,Circles,2020-01-17,60
3X4Oz9LjhhtgyOhVNlfoYa,Marshall Mathers,Eminem,The Marshall Mathers LP,2000-05-23,60
1lO9CZo6eDrOy0S7khgryG,No Regrets (feat. Don Toliver),Eminem,Music To Be Murdered By,2020-01-17,59
1qwMkkRiD5jqLeUUjfgblh,Lock It Up (feat. Anderson .Paak),Eminem,Music To Be Murdered By,2020-01-17,61
1kwnxJNVl7cwcU98RvMBaR,Surf,Mac Miller,Circles,2020-01-17,68
3QVHSV8YKYq4L8tI5rnFgj,Stepdad,Eminem,Music To Be Murdered By,2020-01-17,53
0udOCZp7yk0Ml92C0k8H8D,That's On Me,Mac Miller,Circles,2020-01-17,59
1K5KBOgreBi5fkEHvg5ap3,Life Is Good (feat. Drake),Future,High Off Life,2020-05-15,75
2u3EyuCqqV31woqGvO9LBz,Sum 2 Prove,Lil Baby,Sum 2 Prove,2020-01-10,67
1DWZUa5Mzf2BwzpHtgbHPY,Good News,Mac Miller,Circles,2020-01-17,72
7lidXGPXPYLNThITAOTlkK,You should be sad,Halsey,Manic,2020-01-17,72
7HMmFQsKsljwTw8bS7lu19,Rare,Selena Gomez,Rare,2020-01-10,61
1ToprX3cpBiXoAe5eNSk74,Eleven,Khalid,Eleven,2020-01-09,58
20d27F17AZOxTJOEHAVK2Y,Conversations in the Dark - John Legend vs. David Guetta,John Legend,Conversations in the Dark,2020-02-14,51
0Pqix0NTfbuROfPbaZbBgp,Protect Da Brand (feat. DaBaby),Moneybagg Yo,Time Served,2020-01-10,45
41L3O37CECZt3N7ziG2z7l,Yummy,Justin Bieber,Yummy,2020-01-03,65
7qeWNGBqqagdwf4KnjRzGZ,U Played (feat. Lil Baby),Moneybagg Yo,Time Served,2020-01-10,63
6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,BROCKHAMPTON,GINGER,2019-08-23,70
1v6svH1Fyx9C1nIt1mA2DT,All I Want,Olivia Rodrigo,High School Musical: The Musical: The Series (Original Soundtrack),2020-01-10,74
0Al3wN3keprGTSgG8NBwjr,I Hope You’re Happy Now,Carly Pearce,Carly Pearce,2020-02-14,69
4Hqh0dS4x07zuRw6eBTO7p,20/20,Lil Tjay,20/20,2020-01-01,61
3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,Hot Pink,2019-11-07,78
6b5fPdo7XNZrwcTASG1hK7,ORANGE SODA,Baby Keem,ORANGE SODA,2019-07-16,61
40mjsnRjCpycdUw3xhS20g,GATTI,JACKBOYS,JACKBOYS,2019-12-27,74
40mjsnRjCpycdUw3xhS20g,GATTI,JACKBOYS,JACKBOYS,2019-12-27,74
40mjsnRjCpycdUw3xhS20g,GATTI,JACKBOYS,JACKBOYS,2019-12-27,74
6uJONCdr2rC65BNmCnTBWK,GANG GANG,JACKBOYS,JACKBOYS,2019-12-27,66
6SPgp2qK3fb4wPX1SldrNf,Had Enough (feat. Quavo & Offset),Don Toliver,Heaven Or Hell,2020-03-13,65
40mjsnRjCpycdUw3xhS20g,GATTI,JACKBOYS,JACKBOYS,2019-12-27,74
40mjsnRjCpycdUw3xhS20g,GATTI,JACKBOYS,JACKBOYS,2019-12-27,74
40mjsnRjCpycdUw3xhS20g,GATTI,JACKBOYS,JACKBOYS,2019-12-27,74
40mjsnRjCpycdUw3xhS20g,GATTI,JACKBOYS,JACKBOYS,2019-12-27,74
40mjsnRjCpycdUw3xhS20g,GATTI,JACKBOYS,JACKBOYS,2019-12-27,74
40mjsnRjCpycdUw3xhS20g,GATTI,JACKBOYS,JACKBOYS,2019-12-27,74
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),Roddy Ricch,Please Excuse Me for Being Antisocial,2019-12-06,70
23T0OX7QOiIUFShSzbJ5Uo,I Hope,Gabby Barrett,Goldmine,2020-06-19,73
5h0JUxCAZBcEifuPrBPEQ7,Make Me Want To,Jimmie Allen,Mercury Lane,2018-10-05,56
60RFlt48hm0l4Fu0JoccOl,More Hearts Than Mine,Ingrid Andress,Lady Like,2020-03-27,67
7Dxes6VnfbZYV0S2QTnVuT,I Wish Grandpas Never Died,Riley Green,Different 'Round Here,2019-09-20,71
6MBUUSIWCzaXW4q58Ktrv9,Slow Dance In A Parking Lot,Jordan Davis,Home State,2018-03-23,68
6J2LdBN97cDWn0MLxYh9HB,July,Noah Cyrus,THE END OF EVERYTHING,2020-05-15,86
46pF1zFimM582ss1PrMy68,Christmas (Baby Please Come Home),Darlene Love,A Christmas Gift For You From Phil Spector,1963,50
3YZE5qDV7u1ZD1gZc47ZeR,Underneath the Tree,Kelly Clarkson,Wrapped In Red,2013-10-29,52
2pnPe4pJtq7689i5ydzvJJ,Run Rudolph Run,Chuck Berry,Rock 'N' Roll Rarities,1986-01-01,55
2GapxG7BxK55ihQRAlR39e,(There's No Place Like) Home for the Holidays - 1959 Version,Perry Como,A Perry Como Christmas,2001-05-21,43
3QiAAp20rPC3dcAtKtMaqQ,Blue Christmas,Elvis Presley,Elvis' Christmas Album,1957-10-15,55
5QeivzKoEZiwLasgVoCe9o,White Christmas - 1947 Version,Bing Crosby,Christmas With Bing Crosby,2020-10-09,4
4MXjNlvbzwCMWHrxlya9pW,Jingle Bells (with The Ken Lane Singers),Frank Sinatra,Christmas Songs by Sinatra,1994-11-08,33
5meUUts0Zs8GgWULGrDUnt,"Baby, It's Cold Outside",Dean Martin,pov: you are walking in a winter wonderland,2024-04-12,0
4qP2V09IpTct5A1ZSnr1zh,"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,Dr. Seuss' How The Grinch Stole Christmas! (Original TV Soundtrack),1966-12-18,46
1x0NszvaftnHtijIId3ivk,Happy Xmas (War Is Over),John Legend,A Legendary Christmas,2019-11-08,29
6MO2bfLHKykUgCChFdw91H,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",H.E.R.,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",2020-01-17,68
2Ec33AVlkTTq8BHFgBTdQs,Futsal Shuffle 2020,Lil Uzi Vert,Futsal Shuffle 2020,2019-12-12,60
2pXpURmn6zC5ZYDMms6fwa,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,Greatest Christmas Songs,1999-08-20,55
1ZMiCix7XSAbfAJlEZWMCp,Falling,Harry Styles,Fine Line,2019-12-13,84
3z2q4KZxGOotjB87arytei,Dirty Iyanna,YoungBoy Never Broke Again,Dirty Iyanna,2019-12-12,50
3wwo0bJvDSorOpNfzEkfXx,Let Me Know (I Wonder Why Freestyle),Juice WRLD,Let Me Know (I Wonder Why Freestyle),2019-12-07,79
5M8goiFYynmNxhueYW6grR,Nobody But You (Duet with Gwen Stefani),Blake Shelton,Fully Loaded: God's Country,2019-12-13,66
35Xf2ABjPzUXKz19akd7Jj,Famous Hoes,NLE Choppa,Famous Hoes,2019-12-10,63
2IOFZdYYkFxEHVz1w34PoL,Cherry,Harry Styles,Fine Line,2019-12-13,72
45S5WTQEGOB1VHr1Q4FuPl,Golden,Harry Styles,Fine Line,2019-12-13,79
6SQLk9HSNketfgs2AyIiMs,She,Harry Styles,Fine Line,2019-12-13,70
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,Goodbye & Good Riddance,2018-12-10,84
1Knctxx9vGZxpZfF66BIEa,Legends,Juice WRLD,Legends,2018-06-22,70
3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,Fine Line,2019-12-13,85
0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,Please Excuse Me for Being Antisocial,2019-12-06,84
2mvabkN1i2gLnGAPUVdwek,Christmas Tree Farm,Taylor Swift,Christmas Tree Farm,2019-12-06,61
42zd6DYQ4o4SECmTITrM1U,Dreams and Nightmares,Meek Mill,Dreams and Nightmares (Deluxe Edition),2012-10-26,74
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,Romance,2019-12-06,76
03eJ2DclFWXYU8GWgANdmZ,bad vibes forever (feat. PnB Rock & Trippie Redd),XXXTENTACION,Bad Vibes Forever,2019-12-06,74
3T06rGO2dVEntMvym0vpQu,Empty,Juice WRLD,Death Race For Love (Bonus Track Version),2019-03-08,74
7q0VdsXafFQIYfk3eZpwTq,Lord Above,Fat Joe,Family Ties,2019-12-06,42
6x0QNM6f0C2JEjK0hFF8Ca,Big Stepper,Roddy Ricch,Please Excuse Me for Being Antisocial,2019-12-06,52
0xKBkLcF71uUQeTA7FSu4A,BEST ON EARTH (feat. BIA) - Bonus,Russ,SHAKE THE SNOW GLOBE,2020-01-31,66
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,After Hours,2020-03-20,91
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,A Winter Romance,1959-01-01,61
4PS1e8f2LvuTFgUs1Cn3ON,The Christmas Song (Merry Christmas To You),Nat King Cole,The Christmas Song (Expanded Edition),1962,55
0oPdaY4dXtc3ZsaG17V972,Feliz Navidad,José Feliciano,Feliz Navidad,2002-09-24,55
5ASM6Qjiav2xPe7gRkQMsQ,Sleigh Ride,The Ronettes,A Christmas Gift For You From Phil Spector,1963,55
1dtIaSlyrLI04sqYa8nLyN,Rudolph the Red-Nosed Reindeer,Gene Autry,Rudolph The Red Nosed Reindeer And Other Christmas Classics,1947,46
3sDdyBHQ60Cs1opmIyRvhp,Happy Holiday / The Holiday Season,Andy Williams,The Andy Williams Christmas Album,1963-11-24,48
25leEEaz1gIpp7o21Fqyjo,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,Gene Autry,Rudolph The Red Nosed Reindeer And Other Christmas Classics,1947,50
7AzlLxHn24DxjgQX73F9fU,No Idea,Don Toliver,Heaven Or Hell,2020-03-13,81
1OjmlSFuzYflWjSMTCyTJv,Like It's Christmas,Jonas Brothers,Like It's Christmas,2019-11-08,53
6ztvsy3C6hPjVg9j4x1XKJ,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,Please Excuse Me for Being Antisocial,2019-12-06,56
2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,Brenda Lee,Merry Christmas From Brenda Lee,1964-10-19,64
6bnF93Rx87YqUBLSgjiMU8,Heartless,The Weeknd,After Hours,2020-03-20,82
5DxXgozhkPLgrbKFY91w0c,Vete,Bad Bunny,Vete,2019-11-21,71
2FRnf9qhLbvw8fu4IBXx78,Last Christmas,Wham!,LAST CHRISTMAS,1984-11-29,70
7vQbuQcyTflfCIOu3Uzzya,Jingle Bell Rock,Bobby Helms,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),1957-12-02,61
77khP2fIVhSW23NwxrRluh,A Holly Jolly Christmas,Burl Ives,Have A Holly Jolly Christmas,1965-10-01,56
5hslUAKq9I9CG2bAulFkHN,It's the Most Wonderful Time of the Year,Andy Williams,The Andy Williams Christmas Album,1963-11-24,59
3Z0oQ8r78OUaHvGPiDBR3W,Into the Unknown,Idina Menzel,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,74
7qtzFO7XuvNiSp5Xn7juqZ,Who Needs Love,Trippie Redd,A Love Letter To You 4,2019-11-22,68
0Y3OJ2TBul2Xn1w8o2WXAy,6 Kiss (feat. Juice WRLD & YNW Melly),Trippie Redd,A Love Letter To You 4,2019-11-22,65
2rFqkDRJlumT7QjljlldlR,LOYAL (feat. Drake),PARTYNEXTDOOR,PARTYMOBILE,2020-03-26,65
4S2uhQE8L9V6p7rj7SiauJ,Suicidal (feat. Juice WRLD) - Remix,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],2020-03-13,73
2QlZzBN9VYEzc9atUG3Qvq,Hate Me (feat. YoungBoy Never Broke Again),Trippie Redd,A Love Letter To You 4,2019-11-22,60
1VJwtWR6z7SpZRwipI12be,Candy,Doja Cat,Amala,2018-03-30,79
1upQoQBckBvpwN4lewptFd,Cuban Links (feat. Kevin Gates),Rod Wave,Ghetto Gospel,2019-11-01,60
421eObjg0DTm2qajJl5OJm,Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,64
50WeOnXhM1H7AZEeIDoWfZ,Show Yourself,Idina Menzel,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,70
1njRzdfGNUY2RZU0lVO787,Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,Artist 2.0,2020-02-14,52
75MSZRbAbQuzfUV3Pefvut,None Of Your Concern (feat. Big Sean),Jhené Aiko,Chilombo,2020-03-06,63
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,Fine Line,2019-12-13,89
0Odu228D0yGcFySGuxU4rY,The Take (feat. Chris Brown),Tory Lanez,Chixtape 5,2019-11-15,70
26XaOsDMbl0e1cVKYfkz6w,Falling,Trevor Daniel,Falling,2018-10-05,71
2LtHHdfNiV1Yel25dNsIXy,Beauty In The Madness,Rexx Life Raj,The Blue Hour,2022-07-15,48
1mpD5Q8IM32I4bF6eCpU74,Up All Night,Khalid,Up All Night,2019-11-14,59
6UL2RC5J2vMau9KOMKQfJg,We Back,Jason Aldean,9,2019-11-22,55
30RZAuEkYeDXvy46Iv6l7E,Homesick,Kane Brown,Experiment Extended,2019-11-01,64
6l45AMUGFsx0yZ2rxnzrKA,Death (feat. DaBaby),Trippie Redd,A Love Letter To You 4,2019-11-22,63
02jGo2FGICuwh0WnFSiLuG,Hell Right (feat. Trace Adkins),Blake Shelton,Fully Loaded: God's Country,2019-12-13,54
43Yip60tq1mbUzYljeavTZ,Ritmo (Bad Boys For Life) [Made Popular By The Black Eyed Peas X J Balvin] [Vocal Version],Party Tyme Karaoke,Party Tyme 144 (Vocal Versions Español),2022-01-31,1
4P1GuhD2Su9jjyRDPdbeUf,Woah,Lil Baby,My Turn (Deluxe),2020-05-01,56
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,1994-10-28,70
591ks2A0o7ratTpiRdI7M6,Heart On Ice,Rod Wave,PTSD,2019-06-14,71
6gdLyYNuhWBzqwlOFSsXC7,Better Together,Luke Combs,What You See Is What You Get,2019-11-08,78
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,everything i wanted,2019-11-13,84
7k4t7uLgtOxPwTpFmtJNTY,Tusa,KAROL G,Tusa,2019-11-07,76
2W4yABdLc4Jnds67Poi5Nl,Yellow Hearts,Ant Saunders,Yellow Hearts,2019-06-18,62
6JsHgIkMYHcbNtKfsal2Mg,Jerry Sprunger (with T-Pain),Tory Lanez,Chixtape 5,2019-11-15,63
31dgrKXIJ7FCxlENs8uxuo,Show Me Love (feat. Miguel),Alicia Keys,ALICIA,2020-12-18,55
6piAUJJQFD8oHDUr0b7l7q,VALENTINO,24kGoldn,DROPPED OUTTA COLLEGE,2019-11-22,71
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Dua Lipa,Future Nostalgia,2020-03-27,81
696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,ROXANNE,2019-10-10,76
4IO8X9W69dIQe0EC5ALXhq,Immortal,21 Savage,Immortal,2019-10-31,72
41FLEFSeRCv19OBn0vLiaH,It All Comes Out in the Wash,Miranda Lambert,Wildcard,2019-11-01,48
3sDyGrpProusVfcccFLAHq,Love Me More,Trippie Redd,A Love Letter To You 4,2019-11-22,62
4S4Mfvv03M1cHgIOJcbUCL,In My Room,Frank Ocean,In My Room,2019-11-02,76
2VPmBOuy7ZAOFSzKwW2IEt,Ridin’ Roads,Dustin Lynch,Tullahoma,2020-01-17,63
6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,75
2moC0T4mGwmP8dUDostr2g,For My Daughter,Kane Brown,Experiment Extended,2019-11-01,54
4CMrdHWqic0usIZfTrKoI3,Easy,DaniLeigh,Easy (Remix),2019-05-31,71
5FDCDBFDKpf7TLzDx6r2Lp,Big Boy Diamonds (feat. Kodak Black & London on Da Track),Gucci Mane,Woptober II,2019-10-18,49
2QpGZOhTCHHiKmpSO9FW4h,Follow God,Kanye West,JESUS IS KING,2019-10-25,75
3JWiDGQX2eTlFvKj3Yssj3,Closed On Sunday,Kanye West,JESUS IS KING,2019-10-25,63
39JRmdKFka1Oe09FoOCPI4,Selah,Kanye West,JESUS IS KING,2019-10-25,61
2SasoXZyv82yYgHiVOvxQn,On God,Kanye West,JESUS IS KING,2019-10-25,61
7eOkHIcaoUhngxxypM5Ajr,Look At Her Now,Selena Gomez,Rare,2020-01-10,62
3169losYvbf5XYLSWA4yIy,Everything We Need,A Day To Remember,You're Welcome,2021-03-05,49
6xRWoYwfwIKnT8bQGzKbxR,God Is,Kanye West,JESUS IS KING,2019-10-25,69
0O82CIwSU4tY11rQhxqAHC,USE THIS GOSPEL (feat. Kanye West & Eminem) - REMIX,DJ Khaled,GOD DID,2022-08-25,51
3S2R0EVwBSAVMd5UMgKTL0,Thriller,Michael Jackson,Thriller 25 Super Deluxe Edition,2008-02-08,70
1WnqWQcWcuQbVzgE7ecfCY,Every Hour,Kanye West,JESUS IS KING,2019-10-25,57
454Epa1vrCGFddHXKyC1kb,Water,Kanye West,JESUS IS KING,2019-10-25,57
78JKJfKsqgeBDBF58gv1SF,Hands on the Wheel (feat. Asap Rocky),ScHoolboy Q,Habits & Contradictions,2012-01-14,70
7sBgFMWqDWQgrsNSpIBoe8,Jesus Is Lord,Kanye West,JESUS IS KING,2019-10-25,56
7A20WnLkjtZU2d7hIB6Ziu,Start Wit Me (feat. Gunna),Roddy Ricch,Please Excuse Me for Being Antisocial,2019-12-06,63
5M3v6frAiTyqenNAeQVcxC,What She Wants Tonight,Luke Bryan,What She Wants Tonight,2019-10-24,51
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,Rare,2020-01-10,80
2WH4oy1SYppZrcdgKwSA0j,Make It Right (feat. Lauv),BTS,Make It Right (feat. Lauv),2019-10-18,65
44b5itlYXwofZZoPFsNzcT,Somebody,Internet Money,B4 The Storm (Expanded Edition),2020-08-28,60
2INhKpUdzh7v0j041gZNsz,DHL,Frank Ocean,DHL,2019-10-19,62
4jAIqgrPjKLTY9Gbez25Qb,Lights Up,Harry Styles,Fine Line,2019-12-13,71
6xqZi5JTTk6XIMLvy7w5JJ,Lonely Child,YoungBoy Never Broke Again,AI YoungBoy 2,2019-10-11,64
6klLvorLoo1sxvZcjJIY8I,Make No Sense,YoungBoy Never Broke Again,AI YoungBoy 2,2019-10-11,75
0QVvkAOstRG26pVYN95CeL,Carter Son,YoungBoy Never Broke Again,AI YoungBoy 2,2019-10-11,54
53F1MVa1BWUkTBbVqgVAfN,Kinfolks,Sam Hunt,Kinfolks,2019-10-10,54
3eeyKNIBrt5TH4y0y3QkOu,Hot Now,YoungBoy Never Broke Again,AI YoungBoy 2,2019-10-11,63
2eukAOMjUM4pxnOdIsUia9,All Dat (with Megan Thee Stallion),Moneybagg Yo,Time Served,2020-01-10,56
5IdAcHb4cwtexqMlOojWhR,In Control,YoungBoy Never Broke Again,AI YoungBoy 2,2019-10-11,64
6vWzkhoAp1SF4PEJ0iLKYQ,Time I'm On,YoungBoy Never Broke Again,AI YoungBoy 2,2019-10-11,55
5A6tFAdihqILHJrWuR6wD4,Rich As Hell,YoungBoy Never Broke Again,AI YoungBoy 2,2019-10-11,59
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,2019-10-04,85
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,"10,000 Hours (with Justin Bieber)",2019-10-04,74
1oWM79mUVdZGCGYjSirHZR,Bandit (with YoungBoy Never Broke Again),Juice WRLD,Death Race For Love (Bonus Track Version),2019-03-08,74
3TTMUI5dFcbeNSDTTDY9M8,Come Thru (with Usher),Summer Walker,Over It,2019-10-04,70
7EkiMl81fUHVwpItgtzI4r,I'll Kill You (feat. Jhené Aiko),Summer Walker,Over It,2019-10-04,70
4Qxn47gWPSucovKrMyRf1z,Stretch You Out (feat. A Boogie wit da Hoodie),Summer Walker,Over It,2019-10-04,61
7vxLj7MREliG5i5vSnqSVr,Body,Summer Walker,Over It,2019-10-04,71
0pzWCDSuVRX7m95EFOxVa0,Drunk Dialing...LODT,Summer Walker,Over It,2019-10-04,59
0csmcZqM3uTKfjxehw0Lw2,Over It,Summer Walker,Over It,2019-10-04,56
0DrFTaAX2srXPkuag35djb,Nice To Meet Ya,Niall Horan,Heartbreak Weather,2020-03-13,65
